Price,Adj Close,Close,High,Low,Open,Volume
Ticker,360750.KS,360750.KS,360750.KS,360750.KS,360750.KS,360750.KS
Date,,,,,,
2020-08-07,9612.5048828125,10010.0,10045.0,9970.0,10030.0,122948
2020-08-10,9636.513671875,10035.0,10050.0,10005.0,10010.0,207014
2020-08-11,9646.1171875,10045.0,10055.0,10030.0,10045.0,81106
2020-08-12,9607.705078125,10005.0,10010.0,9945.0,9985.0,66343
2020-08-13,9655.7197265625,10055.0,10090.0,10045.0,10090.0,159153
2020-08-14,9694.1298828125,10095.0,10110.0,10070.0,10110.0,216668
2020-08-18,9689.330078125,10090.0,10130.0,10090.0,10125.0,78472
2020-08-19,9708.5361328125,10110.0,10135.0,10090.0,10105.0,84389
2020-08-20,9650.9169921875,10050.0,10060.0,10010.0,10055.0,79487
2020-08-21,9732.54296875,10135.0,10150.0,10105.0,10105.0,67963
2020-08-24,9818.966796875,10225.0,10230.0,10190.0,10190.0,156519
2020-08-25,9890.9892578125,10300.0,10320.0,10270.0,10320.0,391580
2020-08-26,9900.59375,10310.0,10325.0,10295.0,10315.0,96101
2020-08-27,9963.0107421875,10375.0,11000.0,10370.0,10370.0,110482
2020-08-28,10054.2392578125,10470.0,10475.0,10420.0,10430.0,100488
2020-08-31,10102.2548828125,10520.0,10520.0,10455.0,10475.0,180183
2020-09-01,10030.2333984375,10445.0,10475.0,10435.0,10475.0,83053
2020-09-02,10155.0693359375,10575.0,10585.0,10550.0,10560.0,109163
2020-09-03,10275.10546875,10700.0,10720.0,10680.0,10695.0,110358
2020-09-04,9919.798828125,10330.0,10365.0,10280.0,10285.0,121344
2020-09-07,9761.3515625,10165.0,10230.0,10165.0,10205.0,59571
2020-09-08,9881.3876953125,10290.0,10300.0,10250.0,10260.0,80929
2020-09-09,9578.8955078125,9975.0,10145.0,9840.0,9840.0,105632
2020-09-10,9766.15234375,10170.0,10190.0,10110.0,10190.0,76118
2020-09-11,9670.1220703125,10070.0,10075.0,10000.0,10000.0,94933
2020-09-14,9674.92578125,10075.0,10085.0,10030.0,10085.0,31632
2020-09-15,9694.1298828125,10095.0,10105.0,10060.0,10080.0,36144
2020-09-16,9703.734375,10105.0,10130.0,10085.0,10095.0,36483
2020-09-17,9458.859375,9850.0,10055.0,9850.0,10055.0,76384
2020-09-18,9454.0576171875,9845.0,9900.0,9810.0,9885.0,46557
2020-09-21,9271.603515625,9655.0,9780.0,9640.0,9780.0,443072
2020-09-22,9228.3916015625,9610.0,9675.0,9600.0,9655.0,331703
2020-09-23,9338.822265625,9725.0,9745.0,9685.0,9720.0,271023
2020-09-24,9161.169921875,9540.0,9565.0,9490.0,9520.0,342769
2020-09-25,9237.990234375,9620.0,9645.0,9600.0,9620.0,257017
2020-09-28,9439.654296875,9830.0,9830.0,9755.0,9780.0,245784
2020-09-29,9521.279296875,9915.0,9955.0,9895.0,9955.0,245753
2020-10-05,9478.0654296875,9870.0,9910.0,9860.0,9890.0,244158
2020-10-06,9554.888671875,9950.0,9970.0,9910.0,9925.0,223966
2020-10-07,9458.859375,9850.0,9860.0,9820.0,9820.0,234481
2020-10-08,9583.69921875,9980.0,10000.0,9945.0,9985.0,260633
2020-10-12,9689.330078125,10090.0,10100.0,10005.0,10005.0,263170
2020-10-13,9814.166015625,10220.0,10240.0,10105.0,10105.0,227827
2020-10-14,9775.75390625,10180.0,10195.0,10135.0,10195.0,221263
2020-10-15,9617.30859375,10015.0,10095.0,10010.0,10095.0,215758
2020-10-16,9660.51953125,10060.0,10090.0,10050.0,10060.0,204143
2020-10-19,9660.51953125,10060.0,10070.0,10035.0,10050.0,271961
2020-10-20,9487.6669921875,9880.0,9925.0,9870.0,9920.0,245207
2020-10-21,9492.470703125,9885.0,9910.0,9865.0,9900.0,198931
2020-10-22,9386.83984375,9775.0,9805.0,9760.0,9800.0,226974
2020-10-23,9454.0576171875,9845.0,9900.0,9780.0,9780.0,210847
2020-10-26,9382.0361328125,9770.0,9820.0,9765.0,9820.0,200540
2020-10-27,9300.4111328125,9685.0,9715.0,9650.0,9675.0,446745
2020-10-28,9233.19140625,9615.0,9625.0,9570.0,9610.0,475033
2020-10-29,9084.193359375,9450.0,9450.0,9380.0,9400.0,228538
2020-10-30,8901.546875,9260.0,9370.0,9230.0,9345.0,248271
2020-11-02,8997.6748046875,9360.0,9385.0,9265.0,9265.0,402317
2020-11-03,9141.8662109375,9510.0,9520.0,9445.0,9445.0,306612
2020-11-04,9319.708984375,9695.0,9830.0,9565.0,9610.0,1242036
2020-11-05,9454.2880859375,9835.0,9900.0,9760.0,9800.0,216330
2020-11-06,9459.09375,9840.0,9935.0,9840.0,9935.0,163821
2020-11-09,9588.8681640625,9975.0,10020.0,9975.0,9975.0,196793
2020-11-10,9521.5791015625,9905.0,10020.0,9855.0,10020.0,235553
2020-11-11,9545.6103515625,9930.0,9960.0,9905.0,9950.0,104135
2020-11-12,9560.029296875,9945.0,10005.0,9935.0,9965.0,99423
2020-11-13,9545.6103515625,9930.0,9945.0,9890.0,9945.0,92560
2020-11-16,9704.22265625,10095.0,10100.0,10040.0,10080.0,395722
2020-11-17,9670.5771484375,10060.0,10125.0,10030.0,10120.0,345927
2020-11-18,9588.8681640625,9975.0,10060.0,9975.0,10060.0,306842
2020-11-19,9636.9345703125,10025.0,10035.0,9935.0,9950.0,182404
2020-11-20,9612.90234375,10000.0,10020.0,9970.0,9995.0,402940
2020-11-23,9584.0634765625,9970.0,10000.0,9960.0,9995.0,597994
2020-11-24,9684.9990234375,10075.0,10085.0,10030.0,10085.0,491040
2020-11-25,9761.90234375,10155.0,10195.0,10125.0,10185.0,464102
2020-11-26,9723.44921875,10115.0,10140.0,10100.0,10135.0,349945
2020-11-27,9709.03125,10100.0,10100.0,10055.0,10095.0,253141
2020-11-30,9656.16015625,10045.0,10130.0,10045.0,10110.0,274883
2020-12-01,9785.931640625,10180.0,10195.0,10140.0,10140.0,172076
2020-12-02,9733.0634765625,10125.0,10195.0,10120.0,10195.0,551885
2020-12-03,9742.6748046875,10135.0,10170.0,10120.0,10135.0,200723
2020-12-04,9627.3212890625,10015.0,10125.0,10010.0,10110.0,361887
2020-12-07,9665.771484375,10055.0,10100.0,10040.0,10095.0,434293
2020-12-08,9675.3857421875,10065.0,10070.0,10030.0,10055.0,124421
2020-12-09,9742.6748046875,10135.0,10145.0,10100.0,10120.0,298081
2020-12-10,9660.96484375,10050.0,10090.0,10025.0,10090.0,549793
2020-12-11,9670.5771484375,10060.0,10090.0,10030.0,10060.0,501437
2020-12-14,9728.2568359375,10120.0,10140.0,10105.0,10140.0,326511
2020-12-15,9670.5771484375,10060.0,10125.0,10050.0,10110.0,612747
2020-12-16,9790.7392578125,10185.0,10195.0,10120.0,10125.0,327091
2020-12-17,9834.0,10230.0,10230.0,10195.0,10210.0,465882
2020-12-18,9882.0634765625,10280.0,10290.0,10255.0,10260.0,1525663
2020-12-21,9925.3212890625,10325.0,10340.0,10270.0,10320.0,565349
2020-12-22,9877.2568359375,10275.0,10330.0,10270.0,10320.0,536496
2020-12-23,9886.8681640625,10285.0,10320.0,10240.0,10310.0,417587
2020-12-24,9877.2568359375,10275.0,10310.0,10260.0,10310.0,465047
2020-12-28,9901.2880859375,10300.0,10325.0,10255.0,10325.0,524457
2020-12-29,9949.3525390625,10350.0,10370.0,10325.0,10345.0,486937
2020-12-30,9862.8369140625,10260.0,10295.0,10235.0,10295.0,588938
2021-01-04,9867.6416015625,10265.0,10305.0,10245.0,10300.0,450866
2021-01-05,9776.3203125,10170.0,10175.0,10120.0,10150.0,491487
2021-01-06,9785.931640625,10180.0,10250.0,10140.0,10170.0,284390
2021-01-07,9949.3525390625,10350.0,10370.0,10185.0,10195.0,317391
2021-01-08,10112.7724609375,10520.0,10605.0,10370.0,10580.0,395660
2021-01-11,10117.578125,10525.0,10565.0,10520.0,10530.0,320832
2021-01-12,10151.224609375,10560.0,10575.0,10520.0,10525.0,186391
2021-01-13,10117.578125,10525.0,10540.0,10490.0,10515.0,212503
2021-01-14,10175.2578125,10585.0,10635.0,10555.0,10590.0,173649
2021-01-15,10079.1279296875,10485.0,10530.0,10445.0,10530.0,284054
2021-01-18,10079.1279296875,10485.0,10500.0,10465.0,10470.0,170977
2021-01-19,10160.837890625,10570.0,10575.0,10515.0,10520.0,228373
2021-01-20,10165.642578125,10575.0,10600.0,10540.0,10585.0,233755
2021-01-21,10295.4189453125,10710.0,10740.0,10535.0,10705.0,391148
2021-01-22,10285.8037109375,10700.0,10730.0,10680.0,10705.0,241320
2021-01-25,10305.029296875,10720.0,10755.0,10715.0,10720.0,337845
2021-01-26,10285.8037109375,10700.0,10720.0,10670.0,10720.0,241867
2021-01-27,10305.029296875,10720.0,10740.0,10710.0,10740.0,184662
2021-01-28,10141.3056640625,10530.0,10530.0,10040.0,10190.0,343774
2021-01-29,10165.3828125,10555.0,10625.0,10525.0,10615.0,387845
2021-02-01,10102.7822265625,10490.0,10515.0,10380.0,10400.0,321306
2021-02-02,10266.5078125,10660.0,10670.0,10610.0,10610.0,139078
2021-02-03,10386.892578125,10785.0,10805.0,10745.0,10760.0,196618
2021-02-04,10372.4462890625,10770.0,10790.0,10760.0,10780.0,234926
2021-02-05,10598.7705078125,11005.0,11015.0,10810.0,10870.0,300645
2021-02-08,10613.2197265625,11020.0,11025.0,10975.0,10990.0,215359
2021-02-09,10618.0341796875,11025.0,11040.0,10990.0,11035.0,236158
2021-02-10,10555.4306640625,10960.0,11015.0,10960.0,10975.0,352467
2021-02-15,10574.6943359375,10980.0,11005.0,10960.0,10980.0,332465
2021-02-16,10584.328125,10990.0,11010.0,10960.0,10995.0,222723
2021-02-17,10589.1416015625,10995.0,11000.0,10905.0,10905.0,214170
2021-02-18,10560.25,10965.0,10990.0,10930.0,10985.0,258033
2021-02-19,10507.2783203125,10910.0,10930.0,10880.0,10925.0,230116
2021-02-22,10492.8310546875,10895.0,10910.0,10875.0,10895.0,205787
2021-02-23,10507.2783203125,10910.0,10925.0,10855.0,10885.0,140060
2021-02-24,10425.4150390625,10825.0,10880.0,10820.0,10850.0,223640
2021-02-25,10584.328125,10990.0,11010.0,10965.0,10990.0,176441
2021-02-26,10439.861328125,10840.0,10860.0,10765.0,10770.0,305432
2021-03-02,10608.404296875,11015.0,11020.0,10985.0,11010.0,380038
2021-03-03,10584.328125,10990.0,11010.0,10975.0,10995.0,218302
2021-03-04,10401.3388671875,10800.0,10835.0,10755.0,10810.0,223790
2021-03-05,10305.029296875,10700.0,10730.0,10670.0,10705.0,204530
2021-03-08,10536.1708984375,10940.0,11165.0,10915.0,11160.0,212127
2021-03-09,10651.73828125,11060.0,11090.0,11020.0,11030.0,232682
2021-03-10,10723.9716796875,11135.0,11160.0,11105.0,11130.0,193644
2021-03-11,10805.8359375,11220.0,11240.0,11185.0,11185.0,227756
2021-03-12,10844.3583984375,11260.0,11275.0,11225.0,11265.0,276621
2021-03-15,10887.697265625,11305.0,11345.0,11300.0,11305.0,291371
2021-03-16,10906.9599609375,11325.0,11375.0,11325.0,11340.0,285436
2021-03-17,10902.14453125,11320.0,11340.0,11305.0,11330.0,170070
2021-03-18,10873.2509765625,11290.0,11320.0,11275.0,11305.0,336479
2021-03-19,10772.1279296875,11185.0,11240.0,11155.0,11190.0,258807
2021-03-22,10733.60546875,11145.0,11185.0,11140.0,11175.0,214724
2021-03-23,10805.8359375,11220.0,11235.0,11190.0,11220.0,138493
2021-03-24,10776.943359375,11190.0,11205.0,11170.0,11200.0,178441
2021-03-25,10748.0498046875,11160.0,11200.0,11150.0,11190.0,164143
2021-03-26,10801.0205078125,11215.0,11235.0,11165.0,11165.0,170983
2021-03-29,10878.0673828125,11295.0,11325.0,11275.0,11325.0,261797
2021-03-30,10955.1142578125,11375.0,11390.0,11345.0,11350.0,210082
2021-03-31,10902.14453125,11320.0,11410.0,11305.0,11400.0,311522
2021-04-01,10959.9287109375,11380.0,11435.0,11325.0,11435.0,262977
2021-04-02,11056.23828125,11480.0,11500.0,11450.0,11500.0,362345
2021-04-05,11065.8671875,11490.0,11525.0,11475.0,11485.0,578383
2021-04-06,11080.314453125,11505.0,11600.0,11500.0,11600.0,483995
2021-04-07,11061.0546875,11485.0,11525.0,11460.0,11505.0,437114
2021-04-08,11128.4697265625,11555.0,11575.0,11540.0,11545.0,326069
2021-04-09,11162.177734375,11590.0,11590.0,11550.0,11575.0,342465
2021-04-12,11258.4853515625,11690.0,11705.0,11640.0,11640.0,527556
2021-04-13,11306.640625,11740.0,11755.0,11720.0,11720.0,424863
2021-04-14,11253.671875,11685.0,11750.0,11680.0,11740.0,614553
2021-04-15,11244.0400390625,11675.0,11680.0,11640.0,11655.0,390818
2021-04-16,11297.0078125,11730.0,11785.0,11720.0,11780.0,536862
2021-04-19,11359.6103515625,11795.0,11825.0,11750.0,11750.0,634773
2021-04-20,11282.5625,11715.0,11755.0,11695.0,11755.0,593378
2021-04-21,11234.41015625,11665.0,11670.0,11615.0,11670.0,390419
2021-04-22,11325.90234375,11760.0,11775.0,11725.0,11740.0,295281
2021-04-23,11244.0400390625,11675.0,11720.0,11670.0,11715.0,440444
2021-04-26,11311.4560546875,11745.0,11775.0,11735.0,11765.0,302541
2021-04-27,11321.0869140625,11755.0,11775.0,11730.0,11755.0,276679
2021-04-28,11335.5322265625,11770.0,11790.0,11755.0,11760.0,274087
2021-04-29,11325.8779296875,11730.0,11750.0,11705.0,11725.0,427394
2021-04-30,11335.533203125,11740.0,11740.0,11705.0,11730.0,439888
2021-05-03,11427.259765625,11835.0,11835.0,11740.0,11740.0,464295
2021-05-04,11417.60546875,11825.0,11840.0,11785.0,11840.0,562373
2021-05-06,11403.12109375,11810.0,11820.0,11785.0,11820.0,431462
2021-05-07,11451.400390625,11860.0,11880.0,11840.0,11840.0,368466
2021-05-10,11465.8828125,11875.0,11910.0,11865.0,11895.0,489625
2021-05-11,11340.36328125,11745.0,11770.0,11700.0,11765.0,604346
2021-05-12,11296.9130859375,11700.0,11735.0,11615.0,11615.0,421806
2021-05-13,11176.21875,11575.0,11600.0,11550.0,11575.0,444357
2021-05-14,11330.705078125,11735.0,11755.0,11690.0,11705.0,356770
2021-05-17,11480.365234375,11890.0,11900.0,11830.0,11835.0,318919
2021-05-18,11480.365234375,11890.0,11930.0,11860.0,11905.0,306256
2021-05-20,11321.0498046875,11725.0,11840.0,11695.0,11840.0,335853
2021-05-21,11412.775390625,11820.0,11830.0,11800.0,11825.0,198133
2021-05-24,11407.9501953125,11815.0,11845.0,11795.0,11810.0,300618
2021-05-25,11499.6767578125,11910.0,11945.0,11875.0,11945.0,247986
2021-05-26,11403.12109375,11810.0,11905.0,11800.0,11905.0,364948
2021-05-27,11393.466796875,11800.0,11825.0,11780.0,11810.0,220097
2021-05-28,11422.4326171875,11830.0,11870.0,11820.0,11820.0,191912
2021-05-31,11374.1552734375,11780.0,11845.0,11765.0,11840.0,346246
2021-06-01,11321.0498046875,11725.0,11755.0,11705.0,11755.0,485008
2021-06-02,11374.1552734375,11780.0,11780.0,11725.0,11725.0,242244
2021-06-03,11407.9501953125,11815.0,11820.0,11780.0,11785.0,217616
2021-06-04,11383.8125,11790.0,11815.0,11775.0,11800.0,198540
2021-06-07,11427.259765625,11835.0,11850.0,11805.0,11830.0,267708
2021-06-08,11461.0556640625,11870.0,11880.0,11835.0,11835.0,187092
2021-06-09,11461.0556640625,11870.0,11905.0,11860.0,11875.0,267959
2021-06-10,11470.708984375,11880.0,11885.0,11860.0,11870.0,224092
2021-06-11,11465.8828125,11875.0,11895.0,11865.0,11895.0,318268
2021-06-14,11543.126953125,11955.0,11975.0,11880.0,11885.0,232572
2021-06-15,11601.0595703125,12015.0,12020.0,11965.0,11970.0,257075
2021-06-16,11552.78125,11965.0,11990.0,11955.0,11985.0,391051
2021-06-17,11581.748046875,11995.0,12015.0,11950.0,11975.0,205032
2021-06-18,11644.5087890625,12060.0,12080.0,12000.0,12005.0,354406
2021-06-21,11494.8505859375,11905.0,11920.0,11845.0,11920.0,744505
2021-06-22,11663.8203125,12080.0,12095.0,12050.0,12050.0,247323
2021-06-23,11789.341796875,12210.0,12210.0,12115.0,12150.0,278239
2021-06-24,11755.546875,12175.0,12205.0,12165.0,12185.0,457924
2021-06-25,11731.408203125,12150.0,12215.0,12135.0,12195.0,441970
2021-06-28,11794.16796875,12215.0,12225.0,12170.0,12170.0,323306
2021-06-29,11794.16796875,12215.0,12235.0,12200.0,12225.0,428810
2021-06-30,11789.341796875,12210.0,12300.0,12205.0,12300.0,512447
2021-07-01,11885.8955078125,12310.0,12315.0,12245.0,12245.0,299124
2021-07-02,11948.65625,12375.0,12380.0,12360.0,12365.0,306516
2021-07-05,11977.6220703125,12405.0,12425.0,12375.0,12420.0,479403
2021-07-06,11977.6220703125,12405.0,12460.0,12405.0,12435.0,467632
2021-07-07,12045.2119140625,12475.0,12490.0,12415.0,12420.0,277373
2021-07-08,12127.28125,12560.0,12580.0,12525.0,12555.0,475300
2021-07-09,12103.14453125,12535.0,12540.0,12465.0,12540.0,488930
2021-07-12,12204.5263671875,12640.0,12645.0,12610.0,12640.0,465928
2021-07-13,12228.6650390625,12665.0,12700.0,12650.0,12675.0,516441
2021-07-14,12214.181640625,12650.0,12700.0,12645.0,12665.0,400233
2021-07-15,12170.7314453125,12605.0,12665.0,12585.0,12650.0,609417
2021-07-16,12122.4541015625,12555.0,12570.0,12530.0,12555.0,445564
2021-07-19,12069.3505859375,12500.0,12500.0,12440.0,12450.0,414239
2021-07-20,11992.1064453125,12420.0,12440.0,12390.0,12430.0,613492
2021-07-21,12161.0771484375,12595.0,12595.0,12545.0,12575.0,353166
2021-07-22,12233.494140625,12670.0,12695.0,12655.0,12675.0,314441
2021-07-23,12286.5986328125,12725.0,12735.0,12690.0,12705.0,311701
2021-07-26,12373.49609375,12815.0,12840.0,12785.0,12840.0,598551
2021-07-27,12373.49609375,12815.0,12870.0,12800.0,12870.0,429143
2021-07-28,12383.154296875,12825.0,12845.0,12800.0,12805.0,378794
2021-07-29,12315.37890625,12720.0,12765.0,12670.0,12765.0,633112
2021-07-30,12291.17578125,12695.0,12700.0,12650.0,12675.0,383421
2021-08-02,12402.517578125,12810.0,12840.0,12780.0,12785.0,388553
2021-08-03,12320.2216796875,12725.0,12765.0,12720.0,12750.0,568000
2021-08-04,12329.9033203125,12735.0,12790.0,12715.0,12790.0,483232
2021-08-05,12291.17578125,12695.0,12730.0,12670.0,12710.0,571907
2021-08-06,12334.7451171875,12740.0,12745.0,12715.0,12740.0,322067
2021-08-09,12349.2666015625,12755.0,12775.0,12735.0,12775.0,373956
2021-08-10,12412.1982421875,12820.0,12825.0,12785.0,12810.0,264990
2021-08-11,12504.1767578125,12915.0,12920.0,12870.0,12870.0,347458
2021-08-12,12591.3134765625,13005.0,13015.0,12925.0,12925.0,468096
2021-08-13,12722.01953125,13140.0,13140.0,13060.0,13060.0,579364
2021-08-17,12818.8388671875,13240.0,13270.0,13160.0,13170.0,838626
2021-08-18,12678.451171875,13095.0,13185.0,13090.0,13180.0,1026030
2021-08-19,12542.904296875,12955.0,13025.0,12955.0,12985.0,692269
2021-08-20,12625.201171875,13040.0,13045.0,12970.0,13015.0,501859
2021-08-23,12722.01953125,13140.0,13150.0,13115.0,13130.0,573723
2021-08-24,12736.5439453125,13155.0,13205.0,13140.0,13205.0,733365
2021-08-25,12736.5439453125,13155.0,13170.0,13120.0,13145.0,597267
2021-08-26,12794.6337890625,13215.0,13225.0,13135.0,13155.0,441431
2021-08-27,12755.9052734375,13175.0,13185.0,13145.0,13170.0,548469
2021-08-30,12813.9970703125,13235.0,13235.0,13180.0,13205.0,654016
2021-08-31,12823.6806640625,13245.0,13290.0,13235.0,13270.0,824507
2021-09-01,12799.474609375,13220.0,13225.0,13180.0,13220.0,605093
2021-09-02,12799.474609375,13220.0,13315.0,13160.0,13310.0,677447
2021-09-03,12818.8388671875,13240.0,13245.0,13195.0,13225.0,573507
2021-09-06,12809.15625,13230.0,13260.0,13165.0,13240.0,601531
2021-09-07,12818.8388671875,13240.0,13245.0,13215.0,13230.0,389952
2021-09-08,12847.884765625,13270.0,13275.0,13215.0,13220.0,390996
2021-09-09,12813.9970703125,13235.0,13275.0,13230.0,13260.0,447815
2021-09-10,12838.2021484375,13260.0,13285.0,13225.0,13235.0,369662
2021-09-13,12818.8388671875,13240.0,13250.0,13195.0,13250.0,436295
2021-09-14,12780.111328125,13200.0,13245.0,13195.0,13240.0,499863
2021-09-15,12683.2939453125,13100.0,13165.0,13095.0,13165.0,691157
2021-09-16,12799.474609375,13220.0,13220.0,13165.0,13170.0,334954
2021-09-17,12828.5205078125,13250.0,13265.0,13210.0,13215.0,434148
2021-09-23,12634.8828125,13050.0,13165.0,13050.0,13130.0,1189615
2021-09-24,12741.3828125,13160.0,13210.0,13140.0,13165.0,461930
2021-09-27,12838.2021484375,13260.0,13265.0,13220.0,13235.0,538054
2021-09-28,12809.15625,13230.0,13245.0,13175.0,13190.0,445672
2021-09-29,12610.6787109375,13025.0,13055.0,13015.0,13035.0,870390
2021-09-30,12688.1318359375,13105.0,13120.0,13035.0,13060.0,739009
2021-10-01,12387.9951171875,12795.0,12915.0,12795.0,12880.0,2271714
2021-10-05,12450.92578125,12860.0,12890.0,12760.0,12825.0,1260820
2021-10-06,12581.6328125,12995.0,13010.0,12930.0,12980.0,1125880
2021-10-07,12751.0654296875,13170.0,13175.0,13095.0,13110.0,1451183
2021-10-08,12818.8388671875,13240.0,13260.0,13210.0,13235.0,496834
2021-10-12,12688.1318359375,13105.0,13160.0,13090.0,13160.0,395603
2021-10-13,12644.564453125,13060.0,13105.0,13045.0,13105.0,345748
2021-10-14,12692.97265625,13110.0,13130.0,13065.0,13065.0,374815
2021-10-15,12833.3642578125,13255.0,13270.0,13210.0,13265.0,372889
2021-10-18,12901.1337890625,13325.0,13360.0,13265.0,13275.0,389911
2021-10-19,12920.5,13345.0,13650.0,13335.0,13650.0,401205
2021-10-20,12925.33984375,13350.0,13420.0,13335.0,13420.0,417095
2021-10-21,12993.11328125,13420.0,13435.0,13385.0,13420.0,530653
2021-10-22,13051.203125,13480.0,13505.0,13465.0,13495.0,624254
2021-10-25,12964.0673828125,13390.0,13465.0,13375.0,13465.0,664032
2021-10-26,13056.0458984375,13485.0,13495.0,13420.0,13465.0,705493
2021-10-27,13075.4091796875,13505.0,13510.0,13435.0,13485.0,373598
2021-10-28,13012.3603515625,13415.0,13480.0,13410.0,13480.0,876670
2021-10-29,13041.4599609375,13445.0,13485.0,13435.0,13470.0,666797
2021-11-01,13230.60546875,13640.0,13680.0,13600.0,13605.0,1250299
2021-11-02,13201.5068359375,13610.0,13660.0,13585.0,13655.0,1344943
2021-11-03,13337.3056640625,13750.0,13755.0,13700.0,13720.0,1021648
2021-11-04,13439.1533203125,13855.0,13855.0,13805.0,13840.0,1430884
2021-11-05,13521.6025390625,13940.0,13970.0,13925.0,13970.0,1217385
2021-11-08,13536.15234375,13955.0,13980.0,13940.0,13965.0,1354755
2021-11-09,13482.802734375,13900.0,13970.0,13880.0,13965.0,1647131
2021-11-10,13468.25390625,13885.0,13900.0,13860.0,13860.0,1380293
2021-11-11,13400.3544921875,13815.0,13885.0,13815.0,13850.0,899709
2021-11-12,13405.203125,13820.0,13880.0,13780.0,13820.0,4129551
2021-11-15,13468.25390625,13885.0,13950.0,13880.0,13900.0,1647652
2021-11-16,13468.25390625,13885.0,13950.0,13860.0,13930.0,694447
2021-11-17,13550.703125,13970.0,14015.0,13960.0,13980.0,1074658
2021-11-18,13531.3017578125,13950.0,13960.0,13910.0,13950.0,1583829
2021-11-19,13662.251953125,14085.0,14090.0,13990.0,14005.0,1697372
2021-11-22,13628.3017578125,14050.0,14090.0,14045.0,14085.0,1831525
2021-11-23,13570.099609375,13990.0,14050.0,13980.0,14050.0,769560
2021-11-24,13589.5029296875,14010.0,14040.0,14000.0,14015.0,514824
2021-11-25,13701.05078125,14125.0,14130.0,14020.0,14020.0,589910
2021-11-26,13536.15234375,13955.0,14080.0,13955.0,14055.0,1373351
2021-11-29,13497.353515625,13915.0,13940.0,13700.0,13870.0,1156992
2021-11-30,13371.2548828125,13785.0,13990.0,13720.0,13990.0,1683682
2021-12-01,13288.8056640625,13700.0,13770.0,13610.0,13770.0,1138951
2021-12-02,13036.6083984375,13440.0,13485.0,13400.0,13480.0,1610396
2021-12-03,13206.3564453125,13615.0,13620.0,13505.0,13540.0,723504
2021-12-06,13182.1064453125,13590.0,13615.0,13565.0,13580.0,663327
2021-12-07,13313.0546875,13725.0,13725.0,13660.0,13680.0,761319
2021-12-08,13511.90234375,13930.0,13955.0,13880.0,13920.0,628589
2021-12-09,13463.40234375,13880.0,13915.0,13865.0,13895.0,558675
2021-12-10,13458.5537109375,13875.0,13885.0,13830.0,13870.0,496372
2021-12-13,13608.900390625,14030.0,14035.0,14010.0,14020.0,515956
2021-12-14,13502.203125,13920.0,13965.0,13910.0,13935.0,574630
2021-12-15,13448.8525390625,13865.0,13900.0,13825.0,13900.0,643976
2021-12-16,13671.9501953125,14095.0,14095.0,14025.0,14055.0,532343
2021-12-17,13458.5537109375,13875.0,13970.0,13875.0,13960.0,974045
2021-12-20,13264.556640625,13675.0,13775.0,13675.0,13760.0,1141659
2021-12-21,13419.75390625,13835.0,13840.0,13725.0,13730.0,568489
